Column1,timestamp,系统负荷,日前联络线计划,新能源预测,发布时间,DATE,PERIOD
41620,2021/9/3 12:15,23895.6,-4955,6115.97,2021/9/1,2021/9/3,49
41623,2021/9/3 12:30,23744.4,-4955,6104.62,2021/9/1,2021/9/3,50
41626,2021/9/3 12:45,23634.4,-5319,6073.71,2021/9/1,2021/9/3,51
41629,2021/9/3 13:00,23560.6,-5683,6007.32,2021/9/1,2021/9/3,52
41632,2021/9/3 13:15,23523.8,-6046,5882.79,2021/9/1,2021/9/3,53
41635,2021/9/3 13:30,23592.1,-6046,5778.04,2021/9/1,2021/9/3,54
41638,2021/9/3 13:45,23721.5,-6046,5645.09,2021/9/1,2021/9/3,55
41641,2021/9/3 14:00,23828.8,-6046,5439.1,2021/9/1,2021/9/3,56
41644,2021/9/3 14:15,24002.1,-6046,5265.6,2021/9/1,2021/9/3,57
41647,2021/9/3 14:30,24148.5,-6046,5073.49,2021/9/1,2021/9/3,58
41650,2021/9/3 14:45,24337.4,-6046,4919.98,2021/9/1,2021/9/3,59
41653,2021/9/3 15:00,24537.5,-6046,4741.8,2021/9/1,2021/9/3,60
41656,2021/9/3 15:15,24726.9,-6046,4635.08,2021/9/1,2021/9/3,61
41659,2021/9/3 15:30,24978.3,-6046,4516.55,2021/9/1,2021/9/3,62
41662,2021/9/3 15:45,25241.5,-6046,4396.45,2021/9/1,2021/9/3,63
41665,2021/9/3 16:00,25591.4,-6046,4271.76,2021/9/1,2021/9/3,64
41668,2021/9/3 16:15,25961.7,-6046,4151.13,2021/9/1,2021/9/3,65
41671,2021/9/3 16:30,26205.9,-6046,4112.35,2021/9/1,2021/9/3,66
41674,2021/9/3 16:45,26458,-6046,3989.74,2021/9/1,2021/9/3,67
41677,2021/9/3 17:00,26719.6,-6289,3835.03,2021/9/1,2021/9/3,68
41680,2021/9/3 17:15,26961.9,-6534,3677.88,2021/9/1,2021/9/3,69
41683,2021/9/3 17:30,27172.5,-6778,3511.72,2021/9/1,2021/9/3,70
41686,2021/9/3 17:45,27291.6,-7020,3404.85,2021/9/1,2021/9/3,71
41689,2021/9/3 18:00,27349.3,-7020,3349.77,2021/9/1,2021/9/3,72
41692,2021/9/3 18:15,27394.2,-7020,3260.47,2021/9/1,2021/9/3,73
41695,2021/9/3 18:30,27459,-7020,3168.17,2021/9/1,2021/9/3,74
41698,2021/9/3 18:45,27559.8,-7020,3133.16,2021/9/1,2021/9/3,75
41701,2021/9/3 19:00,27681.4,-6708,3144.31,2021/9/1,2021/9/3,76
41704,2021/9/3 19:15,27725.6,-6708,3183.15,2021/9/1,2021/9/3,77
41707,2021/9/3 19:30,27656.9,-6708,3233.54,2021/9/1,2021/9/3,78
41710,2021/9/3 19:45,27545.2,-6708,3293.73,2021/9/1,2021/9/3,79
41713,2021/9/3 20:00,27420.6,-6708,3370.16,2021/9/1,2021/9/3,80
41716,2021/9/3 20:15,27242.9,-6708,3437.13,2021/9/1,2021/9/3,81
41719,2021/9/3 20:30,26978.4,-6708,3516.29,2021/9/1,2021/9/3,82
41722,2021/9/3 20:45,26758,-6708,3602.18,2021/9/1,2021/9/3,83
41725,2021/9/3 21:00,26579.8,-6778,3686.31,2021/9/1,2021/9/3,84
41728,2021/9/3 21:15,26449.9,-6534,3771.37,2021/9/1,2021/9/3,85
41731,2021/9/3 21:30,26334.9,-6289,3833.79,2021/9/1,2021/9/3,86
41734,2021/9/3 21:45,26050.3,-5682,3903.03,2021/9/1,2021/9/3,87
41737,2021/9/3 22:00,25603.1,-5075,3970.21,2021/9/1,2021/9/3,88
41740,2021/9/3 22:15,25118.8,-4469,4046.29,2021/9/1,2021/9/3,89
41743,2021/9/3 22:30,24753.1,-4223,4103.78,2021/9/1,2021/9/3,90
41746,2021/9/3 22:45,24572.2,-3979,4159.15,2021/9/1,2021/9/3,91
41749,2021/9/3 23:00,24550.4,-3979,4195.18,2021/9/1,2021/9/3,92
41752,2021/9/3 23:15,24382.1,-3979,4302.07,2021/9/1,2021/9/3,93
41755,2021/9/3 23:30,23962.2,-3979,4337.64,2021/9/1,2021/9/3,94
41758,2021/9/3 23:45,23782.8,-3979,4406.23,2021/9/1,2021/9/3,95
41761,2021/9/4 0:00,24028.9,-4526,4683.24,2021/9/2,2021/9/4,0
41764,2021/9/4 0:15,23882.3,-4253,4721.37,2021/9/2,2021/9/4,1
41767,2021/9/4 0:30,23713.9,-3979,4709.98,2021/9/2,2021/9/4,2
41770,2021/9/4 0:45,23755.5,-3979,4706.41,2021/9/2,2021/9/4,3
41773,2021/9/4 1:00,23740.9,-3979,4710.62,2021/9/2,2021/9/4,4
41776,2021/9/4 1:15,23413.2,-3979,4712.98,2021/9/2,2021/9/4,5
41779,2021/9/4 1:30,23332.5,-3979,4716.56,2021/9/2,2021/9/4,6
41782,2021/9/4 1:45,23198.4,-3979,4723.26,2021/9/2,2021/9/4,7
41785,2021/9/4 2:00,23336.5,-3979,4707.64,2021/9/2,2021/9/4,8
41788,2021/9/4 2:15,23334.7,-3979,4693.36,2021/9/2,2021/9/4,9
41791,2021/9/4 2:30,23152,-3979,4675.01,2021/9/2,2021/9/4,10
41794,2021/9/4 2:45,22984.8,-3979,4648.04,2021/9/2,2021/9/4,11
41797,2021/9/4 3:00,22794.2,-3979,4620.03,2021/9/2,2021/9/4,12
41800,2021/9/4 3:15,22782.8,-3979,4582.47,2021/9/2,2021/9/4,13
41803,2021/9/4 3:30,22745.4,-3979,4543.27,2021/9/2,2021/9/4,14
41806,2021/9/4 3:45,22652.8,-3979,4512.53,2021/9/2,2021/9/4,15
41809,2021/9/4 4:00,22573.3,-3979,4490.71,2021/9/2,2021/9/4,16
41812,2021/9/4 4:15,22648.3,-3979,4459.5,2021/9/2,2021/9/4,17
41815,2021/9/4 4:30,22458.4,-3979,4421.58,2021/9/2,2021/9/4,18
41818,2021/9/4 4:45,22477.3,-3979,4382.32,2021/9/2,2021/9/4,19
41821,2021/9/4 5:00,22694.5,-4134,4349.75,2021/9/2,2021/9/4,20
41824,2021/9/4 5:15,22897.1,-4134,4318.67,2021/9/2,2021/9/4,21
41827,2021/9/4 5:30,23133,-4134,4288.48,2021/9/2,2021/9/4,22
41830,2021/9/4 5:45,23607.3,-4446,4255.68,2021/9/2,2021/9/4,23
41833,2021/9/4 6:00,24295.3,-4758,4226.14,2021/9/2,2021/9/4,24
41836,2021/9/4 6:15,24678.2,-5070,4210.23,2021/9/2,2021/9/4,25
41839,2021/9/4 6:30,25013,-5070,4207.73,2021/9/2,2021/9/4,26
41842,2021/9/4 6:45,24891,-5070,4227.12,2021/9/2,2021/9/4,27
41845,2021/9/4 7:00,24732.7,-5314,4228.03,2021/9/2,2021/9/4,28
41848,2021/9/4 7:15,24559.7,-5560,4242.52,2021/9/2,2021/9/4,29
41851,2021/9/4 7:30,24545.4,-5803,4283.21,2021/9/2,2021/9/4,30
41854,2021/9/4 7:45,24485.4,-6046,4333.69,2021/9/2,2021/9/4,31
41857,2021/9/4 8:00,24442.3,-6289,4183.31,2021/9/2,2021/9/4,32
41860,2021/9/4 8:15,24473.7,-6534,4201.29,2021/9/2,2021/9/4,33
41863,2021/9/4 8:30,24583.3,-6778,4231.42,2021/9/2,2021/9/4,34
41866,2021/9/4 8:45,24571.2,-7020,4247.05,2021/9/2,2021/9/4,35
41869,2021/9/4 9:00,24557.5,-7020,4344.77,2021/9/2,2021/9/4,36
41872,2021/9/4 9:15,24619.6,-7020,4442.49,2021/9/2,2021/9/4,37
41875,2021/9/4 9:30,24751.2,-7020,4528.92,2021/9/2,2021/9/4,38
41878,2021/9/4 9:45,24864.5,-7020,4661.99,2021/9/2,2021/9/4,39
41881,2021/9/4 10:00,24934.6,-7020,4721.6,2021/9/2,2021/9/4,40
41884,2021/9/4 10:15,25011.4,-7020,4799.87,2021/9/2,2021/9/4,41
41887,2021/9/4 10:30,25103.8,-7020,4900.58,2021/9/2,2021/9/4,42
41890,2021/9/4 10:45,25132.4,-6656,4979.06,2021/9/2,2021/9/4,43
41893,2021/9/4 11:00,25088,-6050,5030.66,2021/9/2,2021/9/4,44
41896,2021/9/4 11:15,24949.7,-5443,5049.81,2021/9/2,2021/9/4,45
41899,2021/9/4 11:30,24806.9,-5198,5069.46,2021/9/2,2021/9/4,46
41902,2021/9/4 11:45,24688,-4955,5068.99,2021/9/2,2021/9/4,47
41905,2021/9/4 12:00,24518.6,-4955,5066.39,2021/9/2,2021/9/4,48
41908,2021/9/4 12:15,24299.6,-4955,5092.9,2021/9/2,2021/9/4,49
41911,2021/9/4 12:30,24144.4,-4955,5124.07,2021/9/2,2021/9/4,50
41914,2021/9/4 12:45,24056.6,-5319,5141.95,2021/9/2,2021/9/4,51
41917,2021/9/4 13:00,23996,-5683,5139.09,2021/9/2,2021/9/4,52
41920,2021/9/4 13:15,23984.3,-6046,5065.44,2021/9/2,2021/9/4,53
41923,2021/9/4 13:30,24037.9,-6046,5037.93,2021/9/2,2021/9/4,54
41926,2021/9/4 13:45,24185.4,-6046,5008.13,2021/9/2,2021/9/4,55
41929,2021/9/4 14:00,24321.5,-6046,4912.99,2021/9/2,2021/9/4,56
41932,2021/9/4 14:15,24426.1,-6046,4820.78,2021/9/2,2021/9/4,57
41935,2021/9/4 14:30,24544.4,-6046,4737.66,2021/9/2,2021/9/4,58
41938,2021/9/4 14:45,24645.4,-6046,4641.18,2021/9/2,2021/9/4,59
41941,2021/9/4 15:00,24747.6,-6046,4529.6,2021/9/2,2021/9/4,60
41944,2021/9/4 15:15,24881.5,-6046,4420.28,2021/9/2,2021/9/4,61
41947,2021/9/4 15:30,25078.4,-6046,4306.49,2021/9/2,2021/9/4,62
41950,2021/9/4 15:45,25356.1,-6046,4190.05,2021/9/2,2021/9/4,63
41953,2021/9/4 16:00,25635.4,-6046,4061.05,2021/9/2,2021/9/4,64
41956,2021/9/4 16:15,25934.7,-6046,3949.74,2021/9/2,2021/9/4,65
41959,2021/9/4 16:30,26165.7,-6046,3865.67,2021/9/2,2021/9/4,66
41962,2021/9/4 16:45,26371.9,-6046,3742.74,2021/9/2,2021/9/4,67
41965,2021/9/4 17:00,26604.1,-6289,3599.45,2021/9/2,2021/9/4,68
41968,2021/9/4 17:15,26718,-6534,3461.85,2021/9/2,2021/9/4,69
41971,2021/9/4 17:30,26930.3,-6778,3310.61,2021/9/2,2021/9/4,70
41974,2021/9/4 17:45,27142.9,-7020,3170.23,2021/9/2,2021/9/4,71
41977,2021/9/4 18:00,27276.1,-7020,3075.56,2021/9/2,2021/9/4,72
41980,2021/9/4 18:15,27418.5,-7020,3005.48,2021/9/2,2021/9/4,73
41983,2021/9/4 18:30,27574.1,-7020,2967.48,2021/9/2,2021/9/4,74
41986,2021/9/4 18:45,27705.9,-7020,2965.53,2021/9/2,2021/9/4,75
41989,2021/9/4 19:00,27806.2,-6708,2977.33,2021/9/2,2021/9/4,76
41992,2021/9/4 19:15,27821.4,-6708,2987.22,2021/9/2,2021/9/4,77
41995,2021/9/4 19:30,27760.9,-6708,2981.98,2021/9/2,2021/9/4,78
41998,2021/9/4 19:45,27573.6,-6708,2981.11,2021/9/2,2021/9/4,79
42001,2021/9/4 20:00,27336.8,-6708,2949.06,2021/9/2,2021/9/4,80
42004,2021/9/4 20:15,27167.7,-6708,2922.08,2021/9/2,2021/9/4,81
42007,2021/9/4 20:30,27078.7,-6708,2892.82,2021/9/2,2021/9/4,82
42010,2021/9/4 20:45,26905.7,-6708,2862.6,2021/9/2,2021/9/4,83
42013,2021/9/4 21:00,26693.1,-6778,2807.49,2021/9/2,2021/9/4,84
42016,2021/9/4 21:15,26503.4,-6534,2750.05,2021/9/2,2021/9/4,85
42019,2021/9/4 21:30,26245.3,-6289,2683.13,2021/9/2,2021/9/4,86
42022,2021/9/4 21:45,25881.5,-5682,2615.81,2021/9/2,2021/9/4,87
42025,2021/9/4 22:00,25463.8,-5075,2548.55,2021/9/2,2021/9/4,88
42028,2021/9/4 22:15,25084.2,-4469,2482.93,2021/9/2,2021/9/4,89
42031,2021/9/4 22:30,24701.4,-4223,2418.29,2021/9/2,2021/9/4,90
42034,2021/9/4 22:45,24555.4,-3979,2350.13,2021/9/2,2021/9/4,91
42037,2021/9/4 23:00,24569.3,-3979,2285.52,2021/9/2,2021/9/4,92
42040,2021/9/4 23:15,24397.4,-3979,2214.13,2021/9/2,2021/9/4,93
42043,2021/9/4 23:30,24074.9,-3979,2144.89,2021/9/2,2021/9/4,94
42046,2021/9/4 23:45,23817.4,-3979,2100.97,2021/9/2,2021/9/4,95
42049,2021/9/5 0:00,24028.9,-3979,2009.75,2021/9/3,2021/9/5,0
42052,2021/9/5 0:15,23882.3,-3979,1943.58,2021/9/3,2021/9/5,1
42055,2021/9/5 0:30,23713.9,-3979,1869.4,2021/9/3,2021/9/5,2
42058,2021/9/5 0:45,23755.5,-3979,1794.35,2021/9/3,2021/9/5,3
42061,2021/9/5 1:00,23740.9,-3979,1725,2021/9/3,2021/9/5,4
42064,2021/9/5 1:15,23413.2,-3979,1655.41,2021/9/3,2021/9/5,5
42067,2021/9/5 1:30,23332.5,-3979,1589.98,2021/9/3,2021/9/5,6
42070,2021/9/5 1:45,23198.4,-3979,1523.63,2021/9/3,2021/9/5,7
42073,2021/9/5 2:00,23336.5,-3979,1473.21,2021/9/3,2021/9/5,8
42076,2021/9/5 2:15,23334.7,-3979,1417.53,2021/9/3,2021/9/5,9
42079,2021/9/5 2:30,23152,-3979,1365.96,2021/9/3,2021/9/5,10
42082,2021/9/5 2:45,22984.8,-3979,1317.08,2021/9/3,2021/9/5,11
42085,2021/9/5 3:00,22794.2,-3979,1279.94,2021/9/3,2021/9/5,12
42088,2021/9/5 3:15,22782.8,-3979,1239.3,2021/9/3,2021/9/5,13
42091,2021/9/5 3:30,22745.4,-3979,1207.01,2021/9/3,2021/9/5,14
42094,2021/9/5 3:45,22652.8,-3979,1176.56,2021/9/3,2021/9/5,15
42097,2021/9/5 4:00,22573.3,-3979,1147.16,2021/9/3,2021/9/5,16
42100,2021/9/5 4:15,22648.3,-3979,1134.6,2021/9/3,2021/9/5,17
42103,2021/9/5 4:30,22458.4,-3979,1114.08,2021/9/3,2021/9/5,18
42106,2021/9/5 4:45,22477.3,-3979,1096.58,2021/9/3,2021/9/5,19
42109,2021/9/5 5:00,22694.5,-4134,1078.86,2021/9/3,2021/9/5,20
42112,2021/9/5 5:15,22897.1,-4134,1054.22,2021/9/3,2021/9/5,21
42115,2021/9/5 5:30,23133,-4134,1039.29,2021/9/3,2021/9/5,22
42118,2021/9/5 5:45,23607.3,-4446,1024.39,2021/9/3,2021/9/5,23
42121,2021/9/5 6:00,24295.3,-4758,1011.34,2021/9/3,2021/9/5,24
42124,2021/9/5 6:15,24678.2,-5070,1050.02,2021/9/3,2021/9/5,25
42127,2021/9/5 6:30,25013,-5070,1105.25,2021/9/3,2021/9/5,26
42130,2021/9/5 6:45,24891,-5070,1194.55,2021/9/3,2021/9/5,27
42133,2021/9/5 7:00,24732.7,-5314,1289.01,2021/9/3,2021/9/5,28
42136,2021/9/5 7:15,24559.7,-5560,1412.15,2021/9/3,2021/9/5,29
42139,2021/9/5 7:30,24545.4,-5803,1563.92,2021/9/3,2021/9/5,30
42142,2021/9/5 7:45,24485.4,-6046,1742.24,2021/9/3,2021/9/5,31
42145,2021/9/5 8:00,24442.3,-6289,1900.91,2021/9/3,2021/9/5,32
42148,2021/9/5 8:15,24473.7,-6534,2073.7,2021/9/3,2021/9/5,33
42151,2021/9/5 8:30,24583.3,-6778,2249.33,2021/9/3,2021/9/5,34
42154,2021/9/5 8:45,24571.2,-7020,2411.45,2021/9/3,2021/9/5,35
42157,2021/9/5 9:00,24557.5,-7020,2578.17,2021/9/3,2021/9/5,36
42160,2021/9/5 9:15,24619.6,-7020,2721.43,2021/9/3,2021/9/5,37
42163,2021/9/5 9:30,24751.2,-7020,2835.51,2021/9/3,2021/9/5,38
42166,2021/9/5 9:45,24864.5,-7020,2984.49,2021/9/3,2021/9/5,39
42169,2021/9/5 10:00,24934.6,-7020,3053.86,2021/9/3,2021/9/5,40
42172,2021/9/5 10:15,25011.4,-7020,3149.07,2021/9/3,2021/9/5,41
42175,2021/9/5 10:30,25103.8,-6711,3248.94,2021/9/3,2021/9/5,42
42178,2021/9/5 10:45,25132.4,-6402,3329.91,2021/9/3,2021/9/5,43
42181,2021/9/5 11:00,25088,-6306,3415.32,2021/9/3,2021/9/5,44
42184,2021/9/5 11:15,24949.7,-5753,3478.07,2021/9/3,2021/9/5,45
42187,2021/9/5 11:30,24806.9,-5198,3530.83,2021/9/3,2021/9/5,46
42190,2021/9/5 11:45,24688,-4955,3528.7,2021/9/3,2021/9/5,47
42193,2021/9/5 12:00,24518.6,-4955,3517,2021/9/3,2021/9/5,48
42196,2021/9/5 12:15,24299.6,-4955,3540.12,2021/9/3,2021/9/5,49
42199,2021/9/5 12:30,24144.4,-5264,3553.62,2021/9/3,2021/9/5,50
42202,2021/9/5 12:45,24056.6,-5573,3585.59,2021/9/3,2021/9/5,51
42205,2021/9/5 13:00,23996,-5427,3594.17,2021/9/3,2021/9/5,52
42208,2021/9/5 13:15,23984.3,-5736,3551.9,2021/9/3,2021/9/5,53
42211,2021/9/5 13:30,24037.9,-6046,3546.29,2021/9/3,2021/9/5,54
42214,2021/9/5 13:45,24185.4,-6046,3541.77,2021/9/3,2021/9/5,55
42217,2021/9/5 14:00,24321.5,-6046,3456.55,2021/9/3,2021/9/5,56
42220,2021/9/5 14:15,24426.1,-6046,3375.94,2021/9/3,2021/9/5,57
42223,2021/9/5 14:30,24544.4,-6046,3292.25,2021/9/3,2021/9/5,58
42226,2021/9/5 14:45,24645.4,-6046,3207.46,2021/9/3,2021/9/5,59
42229,2021/9/5 15:00,24747.6,-6046,3124.38,2021/9/3,2021/9/5,60
42232,2021/9/5 15:15,24881.5,-6046,3038.27,2021/9/3,2021/9/5,61
42235,2021/9/5 15:30,25078.4,-6046,2945.63,2021/9/3,2021/9/5,62
42238,2021/9/5 15:45,25356.1,-6046,2819.22,2021/9/3,2021/9/5,63
42241,2021/9/5 16:00,25635.4,-6046,2680.05,2021/9/3,2021/9/5,64
42244,2021/9/5 16:15,25934.7,-6046,2536.36,2021/9/3,2021/9/5,65
42247,2021/9/5 16:30,26165.7,-6046,2443.26,2021/9/3,2021/9/5,66
42250,2021/9/5 16:45,26371.9,-6046,2307.67,2021/9/3,2021/9/5,67
42253,2021/9/5 17:00,26604.1,-6289,2197.88,2021/9/3,2021/9/5,68
42256,2021/9/5 17:15,26718,-6534,2087.71,2021/9/3,2021/9/5,69
42259,2021/9/5 17:30,26930.3,-6778,1986.23,2021/9/3,2021/9/5,70
42262,2021/9/5 17:45,27142.9,-7020,1900.55,2021/9/3,2021/9/5,71
42265,2021/9/5 18:00,27276.1,-7020,1845.02,2021/9/3,2021/9/5,72
42268,2021/9/5 18:15,27418.5,-7020,1801.45,2021/9/3,2021/9/5,73
42271,2021/9/5 18:30,27574.1,-7020,1763.7,2021/9/3,2021/9/5,74
42274,2021/9/5 18:45,27705.9,-7020,1758.96,2021/9/3,2021/9/5,75
42277,2021/9/5 19:00,27806.2,-6708,1760.87,2021/9/3,2021/9/5,76
42280,2021/9/5 19:15,27821.4,-6708,1762.3,2021/9/3,2021/9/5,77
42283,2021/9/5 19:30,27760.9,-6708,1768.17,2021/9/3,2021/9/5,78
42286,2021/9/5 19:45,27573.6,-6708,1777.29,2021/9/3,2021/9/5,79
42289,2021/9/5 20:00,27336.8,-6708,1756.84,2021/9/3,2021/9/5,80
42292,2021/9/5 20:15,27167.7,-6708,1732.22,2021/9/3,2021/9/5,81
42295,2021/9/5 20:30,27078.7,-6708,1709.14,2021/9/3,2021/9/5,82
42298,2021/9/5 20:45,26905.7,-6708,1689.22,2021/9/3,2021/9/5,83
42301,2021/9/5 21:00,26693.1,-6778,1665.23,2021/9/3,2021/9/5,84
42304,2021/9/5 21:15,26503.4,-6534,1647.27,2021/9/3,2021/9/5,85
42307,2021/9/5 21:30,26245.3,-6016,1627.28,2021/9/3,2021/9/5,86
42310,2021/9/5 21:45,25881.5,-5500,1617.78,2021/9/3,2021/9/5,87
42313,2021/9/5 22:00,25463.8,-5257,1609.31,2021/9/3,2021/9/5,88
42316,2021/9/5 22:15,25084.2,-4741,1608.04,2021/9/3,2021/9/5,89
42319,2021/9/5 22:30,24701.4,-4223,1605.39,2021/9/3,2021/9/5,90
42322,2021/9/5 22:45,24555.4,-3979,1600.22,2021/9/3,2021/9/5,91
42325,2021/9/5 23:00,24569.3,-3979,1599.38,2021/9/3,2021/9/5,92
42328,2021/9/5 23:15,24397.4,-3979,1575.59,2021/9/3,2021/9/5,93
42331,2021/9/5 23:30,24074.9,-3979,1575.57,2021/9/3,2021/9/5,94
42334,2021/9/5 23:45,23817.4,-3979,1602.75,2021/9/3,2021/9/5,95
42337,2021/9/6 0:00,24078.9,-3979,1637.03,2021/9/4,2021/9/6,0
42340,2021/9/6 0:15,23932.3,-3979,1675.15,2021/9/4,2021/9/6,1
42343,2021/9/6 0:30,23763.9,-3979,1712.07,2021/9/4,2021/9/6,2
42346,2021/9/6 0:45,23805.5,-3979,1754.03,2021/9/4,2021/9/6,3
42349,2021/9/6 1:00,23790.9,-3979,1801.48,2021/9/4,2021/9/6,4
42352,2021/9/6 1:15,23463.2,-3979,1844.29,2021/9/4,2021/9/6,5
42355,2021/9/6 1:30,23382.5,-3979,1887.95,2021/9/4,2021/9/6,6
42358,2021/9/6 1:45,23248.4,-3979,1931.57,2021/9/4,2021/9/6,7
42361,2021/9/6 2:00,23386.5,-3979,1975.73,2021/9/4,2021/9/6,8
42364,2021/9/6 2:15,23384.7,-3979,2032.29,2021/9/4,2021/9/6,9
42367,2021/9/6 2:30,23202,-3979,2094.78,2021/9/4,2021/9/6,10
42370,2021/9/6 2:45,23034.8,-3979,2164.89,2021/9/4,2021/9/6,11
42373,2021/9/6 3:00,22844.2,-3979,2227.94,2021/9/4,2021/9/6,12
42376,2021/9/6 3:15,22832.8,-3979,2291.51,2021/9/4,2021/9/6,13
42379,2021/9/6 3:30,22795.4,-3979,2356.92,2021/9/4,2021/9/6,14
42382,2021/9/6 3:45,22702.8,-3979,2426.74,2021/9/4,2021/9/6,15
42385,2021/9/6 4:00,22623.3,-3979,2491.26,2021/9/4,2021/9/6,16
42388,2021/9/6 4:15,22698.3,-3979,2556.04,2021/9/4,2021/9/6,17
42391,2021/9/6 4:30,22508.4,-3979,2616.65,2021/9/4,2021/9/6,18
42394,2021/9/6 4:45,22527.3,-3979,2673.09,2021/9/4,2021/9/6,19
42397,2021/9/6 5:00,22744.5,-4134,2694.11,2021/9/4,2021/9/6,20
42400,2021/9/6 5:15,22947.1,-4134,2705.05,2021/9/4,2021/9/6,21
42403,2021/9/6 5:30,23183,-4134,2708.6,2021/9/4,2021/9/6,22
42406,2021/9/6 5:45,23657.3,-4446,2702.17,2021/9/4,2021/9/6,23
42409,2021/9/6 6:00,24345.3,-4758,2727.58,2021/9/4,2021/9/6,24
42412,2021/9/6 6:15,24728.2,-5070,2788.43,2021/9/4,2021/9/6,25
42415,2021/9/6 6:30,25063,-5070,2860.65,2021/9/4,2021/9/6,26
42418,2021/9/6 6:45,24941,-5070,2986.44,2021/9/4,2021/9/6,27
42421,2021/9/6 7:00,24782.7,-5314,3096.52,2021/9/4,2021/9/6,28
42424,2021/9/6 7:15,24609.7,-5560,3240.13,2021/9/4,2021/9/6,29
42427,2021/9/6 7:30,24595.4,-5803,3409.79,2021/9/4,2021/9/6,30
42430,2021/9/6 7:45,24535.4,-6046,3613.7,2021/9/4,2021/9/6,31
42433,2021/9/6 8:00,24492.3,-6289,3884.09,2021/9/4,2021/9/6,32
42436,2021/9/6 8:15,24523.7,-6534,4112.3,2021/9/4,2021/9/6,33
42439,2021/9/6 8:30,24633.3,-6778,4399.05,2021/9/4,2021/9/6,34
42442,2021/9/6 8:45,24621.2,-7020,4605.28,2021/9/4,2021/9/6,35
42445,2021/9/6 9:00,24607.5,-7020,4880.26,2021/9/4,2021/9/6,36
42448,2021/9/6 9:15,24669.6,-7020,5171.5,2021/9/4,2021/9/6,37
42451,2021/9/6 9:30,24801.2,-7020,5443.26,2021/9/4,2021/9/6,38
42454,2021/9/6 9:45,24914.5,-7020,5739.05,2021/9/4,2021/9/6,39
42457,2021/9/6 10:00,24984.6,-7020,5995.7,2021/9/4,2021/9/6,40
42460,2021/9/6 10:15,25061.4,-7020,6328.74,2021/9/4,2021/9/6,41
42463,2021/9/6 10:30,25153.8,-6711,6578.27,2021/9/4,2021/9/6,42
42466,2021/9/6 10:45,25182.4,-6402,6849.7,2021/9/4,2021/9/6,43
42469,2021/9/6 11:00,25138,-6306,7163.72,2021/9/4,2021/9/6,44
42472,2021/9/6 11:15,24999.7,-5753,7429.2,2021/9/4,2021/9/6,45
42475,2021/9/6 11:30,24856.9,-5198,7701.91,2021/9/4,2021/9/6,46
42478,2021/9/6 11:45,24738,-4955,7861.76,2021/9/4,2021/9/6,47
42481,2021/9/6 12:00,24568.6,-4955,8004.75,2021/9/4,2021/9/6,48
42484,2021/9/6 12:15,24349.6,-4955,8131.84,2021/9/4,2021/9/6,49
42487,2021/9/6 12:30,24194.4,-5264,8234.57,2021/9/4,2021/9/6,50
42490,2021/9/6 12:45,24106.6,-5573,8303.51,2021/9/4,2021/9/6,51
42493,2021/9/6 13:00,24046,-5427,8314.71,2021/9/4,2021/9/6,52
42496,2021/9/6 13:15,24034.3,-5736,8298.95,2021/9/4,2021/9/6,53
42499,2021/9/6 13:30,24087.9,-6046,8329.21,2021/9/4,2021/9/6,54
42502,2021/9/6 13:45,24235.4,-6046,8292.85,2021/9/4,2021/9/6,55
42505,2021/9/6 14:00,24371.5,-6046,8212.64,2021/9/4,2021/9/6,56
42508,2021/9/6 14:15,24476.1,-6046,8091.82,2021/9/4,2021/9/6,57
42511,2021/9/6 14:30,24594.4,-6046,7962.4,2021/9/4,2021/9/6,58
42514,2021/9/6 14:45,24695.4,-6046,7802.81,2021/9/4,2021/9/6,59
42517,2021/9/6 15:00,24797.6,-6046,7537.84,2021/9/4,2021/9/6,60
42520,2021/9/6 15:15,24931.5,-6046,7335.54,2021/9/4,2021/9/6,61
42523,2021/9/6 15:30,25128.4,-6046,7056.41,2021/9/4,2021/9/6,62
42526,2021/9/6 15:45,25406.1,-6046,6797.4,2021/9/4,2021/9/6,63
42529,2021/9/6 16:00,25685.4,-6046,6417.15,2021/9/4,2021/9/6,64
42532,2021/9/6 16:15,25984.7,-6046,6030.02,2021/9/4,2021/9/6,65
42535,2021/9/6 16:30,26215.7,-6046,5643.12,2021/9/4,2021/9/6,66
42538,2021/9/6 16:45,26421.9,-6046,5155.42,2021/9/4,2021/9/6,67
42541,2021/9/6 17:00,26654.1,-6289,4718.43,2021/9/4,2021/9/6,68
42544,2021/9/6 17:15,26768,-6534,4217.35,2021/9/4,2021/9/6,69
42547,2021/9/6 17:30,26980.3,-6778,3807.23,2021/9/4,2021/9/6,70
42550,2021/9/6 17:45,27192.9,-7020,3397.57,2021/9/4,2021/9/6,71
42553,2021/9/6 18:00,27326.1,-7020,3067.48,2021/9/4,2021/9/6,72
42556,2021/9/6 18:15,27468.5,-7020,2831.49,2021/9/4,2021/9/6,73
42559,2021/9/6 18:30,27624.1,-7020,2660.35,2021/9/4,2021/9/6,74
42562,2021/9/6 18:45,27755.9,-7020,2538.84,2021/9/4,2021/9/6,75
42565,2021/9/6 19:00,27856.2,-6708,2467.16,2021/9/4,2021/9/6,76
42568,2021/9/6 19:15,27871.4,-6708,2409.74,2021/9/4,2021/9/6,77
42571,2021/9/6 19:30,27810.9,-6708,2349.32,2021/9/4,2021/9/6,78
